,Name,Images,Series,Application,Construction,Thickness,Fire Rating,Profiles Options,Other Options
36,TM13160,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13160w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13160s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13160a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
37,TM13170,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13170w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13170s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13170a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal']","['Wood', 'Leather']"
38,TM13200,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13200w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13200s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13200a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
39,TM13210,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13210w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13210s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13210a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
40,TM13220,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13220w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13220s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13220a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
41,TM13230,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13230w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13230s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13230a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
42,TM13240,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13240w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13240s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13240a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
43,TM13250,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13250w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13250s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13250a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
44,TM13260,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13260w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13260s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13160a_0.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
45,TM13270,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13270w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13270s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13270a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
46,TM13300,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13300w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13300s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13300a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
47,TM13310,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13310w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13310s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13310a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
48,TM13320,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13320w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13320s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13320a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
49,TM13330,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13330w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13330s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13330a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
50,TM13340,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13340w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13340s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13340a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
51,TM13350,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13350w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13350s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13350a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
52,TM13360,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13360w_0.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13360s_0.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13360a_0.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
53,TM13370,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13370w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13370s_0.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13370a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
54,TM13400,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13400w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13400s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13400a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Metal']"
55,TM13410,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13410w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13410s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13410a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Metal']"
56,TM13420,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13420w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13420s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13420a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Metal']"
57,TM13430,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13430w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13430s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13430a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Metal']"
58,TM13440,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13440w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13440s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13440a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Metal']"
59,TM1000,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm1000w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm1000s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm1000a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
