,Name,Images,Series,Application,Construction,Thickness,Fire Rating,Sticking,Panel,Options
72,TS4190,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4190.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4190-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts4190-bf2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts4190-bf4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
73,TS4200,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4200.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4200-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts4200-bf2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts4200-bf4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
74,TS4210,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4210.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4210-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts4210-bf2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts4210-bf4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
75,TS4220,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4220.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4220-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts4220-bf2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts4220-bf4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
76,TS4230,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4230.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4230-pair.png', 'type': 'Pair of Doors'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
77,TS4240,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4240.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4240-pair.png', 'type': 'Pair of Doors'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
78,TS4250,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4250.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4250-pair.png', 'type': 'Pair of Doors'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
79,TS4260,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4260.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4260-pair.png', 'type': 'Pair of Doors'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
80,TS4270,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4270.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts4270-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4270-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts4270-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts4270-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts4270-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts4270-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
81,TS4280,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts4280.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts4280-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts4280-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts4280-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
82,TS5000,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5000.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5000-pair.png', 'type': 'Pair of Doors'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
83,TS5010,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5010.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5010-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts5010-cap.png', 'type': 'Common Arch Pair'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
84,TS5020,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5020.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts5020-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5020-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts5020-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts5020-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
85,TS5030,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5030.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5030-pair.png', 'type': 'Pair of Doors'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
86,TS5040,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5040.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts5040-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5040-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts5040-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts5040-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
87,TS5050,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5050.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts5050-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5050-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts5050-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts5050-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
88,TS5060,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5060.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5060-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5060-bifold2_0.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5060-bifold4_0.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
89,TS5070,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5070.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5070-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts5070-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5070-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5070-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
90,TS5080,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5080.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5080-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5080-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5080-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
91,TS5090,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5090.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5090-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5090-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5090-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
92,TS5100,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5100.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5100-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5100-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5100-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
93,TS5110,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5110.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/ts5110-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5110-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts5110-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/ts5110-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5110-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5110-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
94,TS5120,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5120.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5120-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5120-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5120-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
95,TS5130,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5130.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts5130-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5130-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts5130-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts5130-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5130-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5130-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
96,TS5140,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts5140.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/ts5140-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts5140-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts5140-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/ts5140-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts5140-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts5140-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
97,TS6000,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6000.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6000-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6000-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6000-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
98,TS6010,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6010.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6010-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6010-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6010-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
99,TS6020,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6020.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6020-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6020-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6020-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
100,TS6030,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6030.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6030-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts6030-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6030-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6030-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
101,TS6040,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6040.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts6040-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6040-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts6040-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts6040-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6040-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6040-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
